2023-06-12 12:49:31,c4:5b:be:e4:fd:71,2023-06-12 12:49:32,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:49:38,c4:5b:be:e4:fd:71,2023-06-12 12:49:39,23.5,24.25,23.75,24.25,22.25
2023-06-12 12:49:45,c4:5b:be:e4:fd:71,2023-06-12 12:49:47,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:49:52,c4:5b:be:e4:fd:71,2023-06-12 12:49:54,23.5,24.25,23.75,24.25,22.25
2023-06-12 12:50:00,c4:5b:be:e4:fd:71,2023-06-12 12:50:01,23.5,24.25,23.75,24.25,22.25
2023-06-12 12:50:07,c4:5b:be:e4:fd:71,2023-06-12 12:50:09,23.5,24.25,23.75,24.25,22.5
2023-06-12 12:50:14,c4:5b:be:e4:fd:71,2023-06-12 12:50:16,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:50:22,c4:5b:be:e4:fd:71,2023-06-12 12:50:23,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:50:29,c4:5b:be:e4:fd:71,2023-06-12 12:50:31,23.5,24.25,23.75,24.25,22.25
2023-06-12 12:50:36,c4:5b:be:e4:fd:71,2023-06-12 12:50:38,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:50:44,c4:5b:be:e4:fd:71,2023-06-12 12:50:45,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:50:51,c4:5b:be:e4:fd:71,2023-06-12 12:50:53,23.5,24.25,23.75,24.25,22.25
2023-06-12 12:50:58,c4:5b:be:e4:fd:71,2023-06-12 12:51:00,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:51:05,c4:5b:be:e4:fd:71,2023-06-12 12:51:07,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:51:13,c4:5b:be:e4:fd:71,2023-06-12 12:51:15,23.5,24.25,23.75,24.25,22.25
2023-06-12 12:51:20,c4:5b:be:e4:fd:71,2023-06-12 12:51:22,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:51:27,c4:5b:be:e4:fd:71,2023-06-12 12:51:30,23.5,24.25,23.75,24.25,22.5
2023-06-12 12:51:35,c4:5b:be:e4:fd:71,2023-06-12 12:51:37,23.5,24.25,23.75,24.25,22.25
2023-06-12 12:51:42,c4:5b:be:e4:fd:71,2023-06-12 12:51:44,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:51:49,c4:5b:be:e4:fd:71,2023-06-12 12:51:52,23.5,24.25,23.75,24.25,22.5
2023-06-12 12:51:57,c4:5b:be:e4:fd:71,2023-06-12 12:51:59,23.5,24.0,23.75,24.25,22.25
2023-06-12 12:52:04,c4:5b:be:e4:fd:71,2023-06-12 12:52:06,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:52:11,c4:5b:be:e4:fd:71,2023-06-12 12:52:14,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:52:18,c4:5b:be:e4:fd:71,2023-06-12 12:52:21,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:52:26,c4:5b:be:e4:fd:71,2023-06-12 12:52:28,23.25,24.25,23.75,24.5,22.5
2023-06-12 12:52:33,c4:5b:be:e4:fd:71,2023-06-12 12:52:36,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:52:40,c4:5b:be:e4:fd:71,2023-06-12 12:52:43,23.5,24.25,23.75,24.25,22.5
2023-06-12 12:52:48,c4:5b:be:e4:fd:71,2023-06-12 12:52:50,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:52:55,c4:5b:be:e4:fd:71,2023-06-12 12:52:58,23.25,24.0,23.75,24.25,22.5
2023-06-12 12:53:02,c4:5b:be:e4:fd:71,2023-06-12 12:53:05,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:53:10,c4:5b:be:e4:fd:71,2023-06-12 12:53:12,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:53:17,c4:5b:be:e4:fd:71,2023-06-12 12:53:20,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:53:24,c4:5b:be:e4:fd:71,2023-06-12 12:53:27,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:53:31,c4:5b:be:e4:fd:71,2023-06-12 12:53:34,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:53:39,c4:5b:be:e4:fd:71,2023-06-12 12:53:42,23.5,24.25,23.75,24.25,22.25
2023-06-12 12:53:46,c4:5b:be:e4:fd:71,2023-06-12 12:53:49,23.5,24.25,23.75,24.25,22.25
